filename_adv,type_adv,RA_center_adv,DEC_center_adv,sig_adv,Nr_adv,RA_adv,DEC_adv,Roll_adv,base_name,attack,level,filename_gen,type_gen,RA_center_gen,DEC_center_gen,sig_gen,Nr_gen,RA_gen,DEC_gen,Roll_gen,RA_error,DEC_error,Roll_error
20090108_064901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,340.0,-5.0,0.00030876,10.0,345.8338,-5.801,-156.174,20090108_064901_s4h1A.fts,gaussian_blur,very_subtle,20090108_064901_s4h1A.fts,genuine,340.0,5.0,0.00090938,10.0,345.8335,-5.8011,-156.1753,0.00029999999998153726,9.999999999976694e-05,0.001299999999986312
20090108_072901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,350.0,-5.0,0.00053025,16.0,345.8599,-5.7901,-156.173,20090108_072901_s4h1A.fts,gaussian_blur,very_subtle,20090108_072901_s4h1A.fts,genuine,340.0,5.0,0.00093112,10.0,345.8604,-5.7898,-156.1731,-0.00050000000004502,-0.000300000000000189,0.00010000000000331966
20090108_112901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,340.0,5.0,0.00043738,9.0,346.0193,-5.7231,-156.1569,20090108_112901_s4h1A.fts,gaussian_blur,very_subtle,20090108_112901_s4h1A.fts,genuine,340.0,5.0,0.00040824,9.0,346.0193,-5.7231,-156.1511,0.0,0.0,-0.005799999999993588
20090108_120901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,340.0,5.0,0.00063238,10.0,346.0464,-5.713,-156.1517,20090108_120901_s4h1A.fts,gaussian_blur,very_subtle,20090108_120901_s4h1A.fts,genuine,350.0,-35.0,0.00061658,10.0,346.0468,-5.713,-156.149,-0.0004000000000132786,0.0,-0.0027000000000043656
20090108_124901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,,,,,,,,20090108_124901_s4h1A.fts,gaussian_blur,very_subtle,20090108_124901_s4h1A.fts,genuine,340.0,5.0,0.00069153,10.0,346.0729,-5.7016,-156.146,,,
20090108_132901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,,,,,,,,20090108_132901_s4h1A.fts,gaussian_blur,very_subtle,20090108_132901_s4h1A.fts,genuine,340.0,5.0,0.00043467,9.0,346.0997,-5.6897,-156.1401,,,
20090108_180901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,350.0,-5.0,0.0005208,15.0,346.2862,-5.6121,-156.1148,20090108_180901_s4h1A.fts,gaussian_blur,very_subtle,20090108_180901_s4h1A.fts,genuine,340.0,5.0,0.00068643,10.0,346.287,-5.6125,-156.1173,-0.0007999999999697138,0.00039999999999995595,0.0024999999999977263
20090109_060901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,340.0,-5.0,0.004961,17.0,346.765,-5.4125,-156.0672,20090109_060901_s4h1A.fts,gaussian_blur,very_subtle,20090109_060901_s4h1A.fts,genuine,340.0,-5.0,0.00036367,6.0,346.7653,-5.4124,-156.0682,-0.0003000000000383807,-9.999999999976694e-05,0.0009999999999763531
20090109_092901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,340.0,-5.0,0.0017332,14.0,346.8995,-5.3585,-156.0606,20090109_092901_s4h1A.fts,gaussian_blur,very_subtle,20090109_092901_s4h1A.fts,genuine,340.0,-5.0,0.00048363,6.0,346.8992,-5.3589,-156.0654,0.00029999999998153726,0.00039999999999995595,0.004800000000017235
20090109_100901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,350.0,-5.0,0.00046628,15.0,346.9253,-5.3471,-156.0575,20090109_100901_s4h1A.fts,gaussian_blur,very_subtle,20090109_100901_s4h1A.fts,genuine,340.0,-5.0,0.00040413,6.0,346.925,-5.3464,-156.0535,0.00029999999998153726,-0.000700000000000145,-0.003999999999990678
20090109_104901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,340.0,5.0,0.00072486,9.0,346.9516,-5.3354,-156.047,20090109_104901_s4h1A.fts,gaussian_blur,very_subtle,20090109_104901_s4h1A.fts,genuine,340.0,-5.0,0.00050084,6.0,346.952,-5.3358,-156.0558,-0.0004000000000132786,0.00039999999999995595,0.008800000000007913
20090109_120901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,350.0,-5.0,0.00036135,14.0,347.0054,-5.313,-156.0513,20090109_120901_s4h1A.fts,gaussian_blur,very_subtle,20090109_120901_s4h1A.fts,genuine,340.0,5.0,0.00091275,10.0,347.0051,-5.3138,-156.0538,0.00029999999998153726,0.0007999999999999119,0.0024999999999977263
20090109_124901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,350.0,-5.0,0.00026898,15.0,347.0318,-5.3034,-156.051,20090109_124901_s4h1A.fts,gaussian_blur,very_subtle,20090109_124901_s4h1A.fts,genuine,,,,,,,,,,
20090109_132901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,350.0,-5.0,0.00031899,14.0,347.0587,-5.292,-156.0387,20090109_132901_s4h1A.fts,gaussian_blur,very_subtle,20090109_132901_s4h1A.fts,genuine,350.0,-5.0,0.00049401,16.0,347.0582,-5.2916,-156.0368,0.0004999999999881766,-0.00039999999999995595,-0.00190000000000623
20090110_000901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,,,,,,,,20090110_000901_s4h1A.fts,gaussian_blur,very_subtle,20090110_000901_s4h1A.fts,genuine,350.0,-5.0,9.0589e-05,8.0,347.4834,-5.1134,-156.0048,,,
