filename_adv,type_adv,RA_center_adv,DEC_center_adv,sig_adv,Nr_adv,RA_adv,DEC_adv,Roll_adv,base_name,attack,level,filename_gen,type_gen,RA_center_gen,DEC_center_gen,sig_gen,Nr_gen,RA_gen,DEC_gen,Roll_gen,RA_error,DEC_error,Roll_error
20090107_152901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,340.0,-5.0,0.0026194,16.0,345.2209,-6.0554,-156.2393,20090107_152901_s4h1A.fts,partial_occlusion,very_subtle,20090107_152901_s4h1A.fts,genuine,340.0,-5.0,0.00072901,14.0,345.2205,-6.0553,-156.2427,0.0003999999999564352,-9.999999999976694e-05,0.003400000000027603
20090107_164901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,340.0,-5.0,0.000807,17.0,345.2745,-6.0333,-156.2296,20090107_164901_s4h1A.fts,partial_occlusion,very_subtle,20090107_164901_s4h1A.fts,genuine,340.0,-5.0,0.0028789,17.0,345.2742,-6.0331,-156.2351,0.00029999999998153726,-0.00019999999999953388,0.005499999999983629
20090107_172901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,340.0,5.0,0.00057526,9.0,345.301,-6.0224,-156.2318,20090107_172901_s4h1A.fts,partial_occlusion,very_subtle,20090107_172901_s4h1A.fts,genuine,340.0,5.0,0.0015964,11.0,345.3008,-6.0224,-156.2294,0.0002000000000066393,0.0,-0.0023999999999944066
20090107_180901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,340.0,5.0,0.00066816,10.0,345.3276,-6.0111,-156.2216,20090107_180901_s4h1A.fts,partial_occlusion,very_subtle,20090107_180901_s4h1A.fts,genuine,340.0,-5.0,0.0029984,17.0,345.3273,-6.0109,-156.2284,0.0003000000000383807,-0.00019999999999953388,0.006799999999998363
20090107_184901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,350.0,-5.0,0.00059229,15.0,345.3541,-5.9999,-156.2244,20090107_184901_s4h1A.fts,partial_occlusion,very_subtle,20090107_184901_s4h1A.fts,genuine,340.0,-5.0,0.0016919,16.0,345.3538,-5.9998,-156.2212,0.0003000000000383807,-0.00010000000000065512,-0.003199999999992542
20090107_192901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,340.0,5.0,0.00053235,8.0,345.3799,-5.9891,-156.2191,20090107_192901_s4h1A.fts,partial_occlusion,very_subtle,20090107_192901_s4h1A.fts,genuine,340.0,-5.0,0.00088129,14.0,345.3806,-5.9889,-156.223,-0.0006999999999948159,-0.00019999999999953388,0.0039000000000157797
20090107_200901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,,,,,,,,20090107_200901_s4h1A.fts,partial_occlusion,very_subtle,20090107_200901_s4h1A.fts,genuine,340.0,-5.0,0.00084408,14.0,345.4076,-5.9788,-156.2209,,,
20090107_212901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,340.0,-5.0,0.0018188,16.0,345.46,-5.956,-156.2138,20090107_212901_s4h1A.fts,partial_occlusion,very_subtle,20090107_212901_s4h1A.fts,genuine,340.0,5.0,0.00062063,10.0,345.4605,-5.9562,-156.2116,-0.00050000000004502,0.00019999999999953388,-0.0021999999999877673
20090107_224901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,,,,,,,,20090107_224901_s4h1A.fts,partial_occlusion,very_subtle,20090107_224901_s4h1A.fts,genuine,340.0,5.0,0.0014174,11.0,345.514,-5.9342,-156.2071,,,
20090108_000901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,,,,,,,,20090108_000901_s4h1A.fts,partial_occlusion,very_subtle,20090108_000901_s4h1A.fts,genuine,340.0,-5.0,0.00051278,11.0,345.5668,-5.9115,-156.2027,,,
20090108_004901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,340.0,5.0,0.00065759,9.0,345.5945,-5.9013,-156.1885,20090108_004901_s4h1A.fts,partial_occlusion,very_subtle,20090108_004901_s4h1A.fts,genuine,340.0,-5.0,0.00041452,11.0,345.5936,-5.9007,-156.1989,0.0009000000000014552,-0.000600000000000378,0.010400000000004184
20090108_012901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,,,,,,,,20090108_012901_s4h1A.fts,partial_occlusion,very_subtle,20090108_012901_s4h1A.fts,genuine,350.0,-55.0,0.001086,14.0,345.6204,-5.8895,-156.1977,,,
20090108_020901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,340.0,-5.0,0.001399,12.0,345.6487,-5.8795,-156.1757,20090108_020901_s4h1A.fts,partial_occlusion,very_subtle,20090108_020901_s4h1A.fts,genuine,340.0,5.0,0.0014398,11.0,345.647,-5.8784,-156.1939,0.0017000000000280124,-0.001100000000000101,0.01820000000000732
20090108_024901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,340.0,5.0,0.00066925,8.0,345.6744,-5.868,-156.1848,20090108_024901_s4h1A.fts,partial_occlusion,very_subtle,20090108_024901_s4h1A.fts,genuine,340.0,5.0,0.00057982,10.0,345.6741,-5.8673,-156.1903,0.00029999999998153726,-0.000700000000000145,0.005500000000012051
